职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
衡阳五险一金/车险续期客服,6千-1.2万,衡阳,无需经验,,阳光财产保险股份有限公司四川省分公司,保险,合资,未知,提成奖金;年终奖金;定期体检;员工旅游;交通补贴;五险一金;餐饮补贴;通讯补贴;专业培训;绩效奖金;带薪年假,,
培训室负责人-银保,7千-1.2万·14薪,南京·建邺区,无需经验,本科,阳光人寿保险股份有限公司江苏分公司,保险,民营,150-500人,培训;五险一金;通讯补贴;年终奖金;专业培训;定期体检,兼职,
太平洋长航合伙人,1.6-3.2万,宁波·鄞州区,3年及以上,本科,中国太平洋人寿保险股份有限公司宁波分公司,保险,民营,未知,提成奖金;周末双休;弹性工作;专业培训;员工旅游;出国机会;年终奖金,商业保险,
主管训练岗(J17049),6-9千·14薪,广州·黄埔区,1-3年,本科,前海人寿保险股份有限公司广东分公司,保险,民营,150-500人,五险一金;年终奖金;员工旅游;餐饮补贴;定期体检;节日福利;带薪年假;周末双休,,
综合金融理财规划师,20-30万/年,上海·浦东新区,3-4年,本科,中国人寿保险股份有限公司上海市分公司,保险,国企,10000人以上,补充医疗保险;员工旅游;专业培训,管理;保险;团队管理;客户资源;服务;组建团队;寿险;财产险,金融 客户服务
综合金融理财规划师（分配资源）,24-40万/年,上海·浦东新区,2年,本科,中国人寿保险股份有限公司上海市分公司,保险,国企,10000人以上,培训;补充医疗保险;员工旅游;专业培训,团队管理;管理;保险;保全服务;客户日常维护;理赔;寿险;财产险,金融
客户经理（分配客户资源）,20-30万/年,上海·浦东新区,1年,本科,中国人寿保险股份有限公司上海市分公司,保险,国企,10000人以上,弹性工作;绩效奖金;补充医疗保险,售后服务;客户资源;二次开发;客户维护;团队管理;保险,综合金融 理财顾问
保险康养顾问-LR3,8千-1.5万,西安·莲湖区,无需经验,大专,中国平安人寿保险股份有限公司,金融/投资/证券,已上市,未知,内部培训;培训,晋升公开透明;时间自主;保险;奖金;晋升机会;津贴;团队建设;发展空间;职业发展,
华泰财险江苏分公司直销业务岗,4-8千,南京·鼓楼区,1年及以上,本科,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,绩效奖金;定期体检;年终奖金;补充医疗保险;带薪年假;节日福利;通讯补贴,业务拓展;保险内勤;子女医疗保险,销售
产品部总经理(J11591),5-7万·16薪,南京·建邺区,10年及以上,硕士,利安人寿保险股份有限公司,保险,国企,1000-5000人,,产品定价;精算;费率厘定;保险,
大数据平台管理岗,1.5-1.8万,北京·西城区,3年及以上,硕士,长城人寿保险股份有限公司,保险,国企,10000人以上,周末双休;带薪年假;五险一金;绩效奖金;专业培训,大数据;大数据平台;数据开发;数据平台;数据测试;全勤奖,
RRPA注册保单分析师,6千-1.2万,武汉·江岸区,无需经验,本科,永达理保险经纪有限公司,保险,民营,1000-5000人,,数据分析;保险;分析报告;理赔服务;保单,金融
运营专员 ID184865,7千-1万,天津,5年及以上,本科,达信（中国）保险经纪有限公司,保险,外资（欧美）,150-500人,员工培训;年终奖金;定期体检;弹性工作;节日福利;带薪年假;五险一金;周末双休;培训,运营专员;保险,
银保外勤渠道总监（济南）,5千-1万,济南·历下区,5年及以上,本科,国民养老保险股份有限公司,保险,国企,150-500人,培训,保险;日常管理;会议管理;银保;活动管理;制定业务计划;养老保险,金融管理 银行业务 银行保险
内勤车险续期专员/可居家/可实习,5-8千,锡林郭勒盟·锡林浩特市,无需经验,高中,中国大地财产保险股份有限公司,保险,国企,10000人以上,年终奖;技能培训;专业培训;培训;年终奖励,续保;电脑;车险续保;联系客户;保险;上不封顶;提供车,销售
售后服务/养老规划师,5千-1万,商丘,无需经验,中技/中专,中国人寿保险股份有限公司商丘分公司商城营销服务部,保险,民营,少于50人,补充医疗保险;员工旅游;绩效奖金;出国机会;专业培训;弹性工作,售后服务;团,
苏州中心支公司经纪重客业务一部高级业务员(008119),6千-1.1万,苏州·高新区,1年及以上,本科,华泰财产保险有限公司,保险,外资（欧美）,1000-5000人,绩效奖金;专业培训;年终奖金;定期体检;带薪年假;餐饮补贴;补充医疗保险;有餐补;五险二金,子女医疗保险,
售后客服专员,8千-1.2万,天津·河西区,无需经验,大专,中国人寿保险股份有限公司天津市分公司,保险,民营,未知,带薪培训;培训;假日福利,售后客服;年度奖金;季度奖金;节假日;发展平台;年度体检;央企;晋升渠道;津贴,
客户服务岗,10-20万/年,上海·虹口区,3年及以上,本科,同方全球人寿保险有限公司上海分公司,保险,外资（非欧美）,50-150人,培训,服务支持;咨询投诉,客户服务
消费者权益保护岗,10-20万/年,上海·虹口区,3年及以上,本科,同方全球人寿保险有限公司上海分公司,保险,外资（非欧美）,50-150人,培训;五险一金;节日福利;带薪年假;周末双休;做五休二,消保,
养老规划师,2-4千,武威,无需经验,大专,中国人寿保险股份有限公司武威分公司凉州第一营销服务部,保险,已上市,50-150人,,,
国寿优才,4-5千,武威·凉州区,无需经验,大专,中国人寿保险股份有限公司武威分公司凉州第一营销服务部,保险,已上市,50-150人,,,
大厅客户经理,6千-1.2万,武威·凉州区,无需经验,大专,中国人寿保险股份有限公司武威分公司凉州第一营销服务部,保险,已上市,50-150人,员工旅游;专业培训;出国机会;补充医疗保险;意外险,公司养老金;补充医疗险,大厅客户经理
国寿优才招募,4-8千,武威·凉州区,无需经验,大专,中国人寿保险股份有限公司武威分公司凉州第一营销服务部,保险,已上市,50-150人,弹性工作;员工旅游;专业培训;出国机会;意外险,公司养老金;补充医疗险,
高净值客户服务经理/1万/双休/五险一金,8千-1.6万,阳江,1年,大专,中国平安人寿保险股份有限公司广东分公司,金融/投资/证券,民营,10000人以上,双休;下午茶;五险一金;假日福利,晋升;岗位津贴;节假日;晋升快;底薪;上不封顶;法定假日;可晋升;旅游团建,
车险客服（五险一金+带薪培训）,8千-1.3万,南通·崇川区,无需经验,中技/中专,中国太平洋财产保险股份有限公司保定中心支公司,保险,国企,未知,节日福利;缴纳五险;带薪培训;五险一金;员工食堂;交通补贴;提成,保险;工作餐;定期团建;全勤;级别津贴,
政企单位客户经理（已有客户资源）,1-2万,深圳·福田区,2年,本科,泰康养老保险股份有限公司深圳分公司,保险,民营,10000人以上,五险一金;补充公积金;专业培训;绩效奖金;年终奖金,已有公司资源;正式合同;成熟项目模式;人才优先晋升;服务政企单位,
对公客户经理,1.5-3万·14薪,深圳·福田区,3年及以上,本科,泰康养老保险股份有限公司深圳分公司,保险,民营,10000人以上,培训体系;五险一金;定期体检;员工旅游;补充医疗保险;年终奖金;带薪年假,一对一带教;旅游团建;法定节假日,销售
保险代理人或保险营销员,3-6千,赣州·南康区,无需经验,大专,中国平安人寿保险股份有限公司江西分公司,保险,民营,未知,培训;补贴,保险;奖金;旅游;意外保险;津贴;500强;公积金;医疗保险;外出旅游;职级津贴;晋升,上市公司
保险康养顾问,20-40万/年,赣州·章贡区,无需经验,大专,中国平安人寿保险股份有限公司江西分公司,保险,民营,未知,内部培训;双休;弹性工作;培训,,
销售主管XD,8千-1.6万,南昌·西湖区,无需经验,大专,中国平安人寿保险股份有限公司江西分公司,保险,民营,未知,,地产;教培,销售
保险康养顾问CL,8千-1.6万,南昌·西湖区,无需经验,大专,中国平安人寿保险股份有限公司江西分公司,保险,民营,未知,,教培;房地产,
平安MVP人才招募计划DD,8千-1.6万,南昌·东湖区,无需经验,大专,中国平安人寿保险股份有限公司江西分公司,保险,民营,未知,,教培;房地产,销售
保险理赔,1-2万,昆明·盘龙区,3年及以上,本科,泰康人寿保险有限责任公司云南分公司,保险,民营,1000-5000人,绩效奖金;专业培训,办公软件;数据分析;保险;资料收集;法学;理赔资料;理赔流程;理赔申请;文档归档;理赔政策,
国寿内勤 坐班无销售人事岗 双休,6-8千,郑州·管城回族区,1年及以上,大专,中国人寿保险股份有限公司郑州市分公司,保险,国企,未知,节日福利;双休;补充医疗保险;专业培训;绩效奖金;年终奖金;定期体检;培训;提成,坐班;旅游;定期团建;底薪,
业务主任,8千-1.6万,天津·河西区,3年及以上,大专,阳光一家家庭综合保险销售服务有限公司天津分公司,金融/投资/证券,合资,150-500人,培训;节日福利,招聘;产品知识;基本法;职级晋升;提升产能;人才培养机制;保后;旅游,销售 处理客户关系
金融顾问储备干部,7千-1万,郑州·金水区,1年及以上,本科,中国人寿保险股份有限公司郑州市分公司,保险,国企,10000人以上,培训体系;新人培训;内部培训;免费培训,经济;客户维护;资产配置;保险;晋升渠道,金融 金融行业 金融产品
X社区网格员（六险一金早9晚4双休不加班）,5千-1万·18薪,襄阳·樊城区,1年及以上,大专,中国平安人寿保险股份有限公司湖北分公司,保险,合资,未知,带薪休假;双休;带薪年假;补充医疗保险;五险一金,维护;策划活动;客户运营;客户日常经营;人群划分,销售
大连-公司治理岗 (MJ007369),5-7千,大连,无需经验,本科,中国太平洋财产保险股份有限公司大连分公司,保险,国企,150-500人,,新闻学;法学;经济学;汉语言文学,
销售主管,6千-1.2万·13薪,鹰潭·月湖区,3年,大专,中国平安人寿保险股份有限公司江西分公司,保险,外资（非欧美）,未知,绩效奖金;补充医疗保险;员工旅游;弹性工作;专业培训;年终奖金;补充公积金;交通补贴;餐饮补贴;出国机会;双休,,
随州丨编制丨有人带的客服岗位,6千-1.2万,随州·曾都区,无需经验,高中,阳光财产保险股份有限公司四川省分公司,保险,合资,未知,年终奖金;社保;带薪培训;培训;带薪假期,团建活动;上不封顶;公积金;职级津贴;法定节假;产假;环境优美;津贴,
河北分公司应届毕业生内勤岗位,4-7千,石家庄,无需经验,本科,民生人寿保险股份有限公司河北分公司,保险,民营,50-150人,培训资料;绩效奖金;带薪年假;节日福利;周末双休,保险;数据统计分析;业务报表;文档管理;数据整理,金融
培训部负责人,8千-1.3万·13薪,金华·金东区,3年及以上,本科,富德生命人寿保险股份有限公司浙江分公司,保险,民营,500-1000人,培训;内部培训;五险一金;带薪年假;带薪病假;员工旅游;年终奖金;绩效奖金;项目奖金;专业培训;定期体检,,
实习生(J10258),2.6-3.3千,广州·天河区,无需经验,本科,现代财产保险（中国）有限公司,保险,合资,150-500人,,,
双休不加班就近安排,1.5-2.5万,长沙·芙蓉区,无需经验,,中国平安人寿保险股份有限公司陕西分公司,银行,已上市,10000人以上,不加班;周末双休;双休;五险一金;员工旅游;专业培训,保险;朝九晚六;节假日休;就近安排;法定节假;保底工资,
保单托管分析师,1-2万,上海·徐汇区,2年及以上,本科,永达理保险经纪有限公司,保险,民营,1000-5000人,专业培训;绩效奖金;年终奖金;弹性工作,保险;理赔;分析报告;保险行业;托管服务;统计学;保全,金融 金融市场
家族办公室高级合伙人,3-6万,深圳·南山区,2年及以上,本科,永达理保险经纪有限公司,保险,民营,1000-5000人,内部培训;弹性工作;绩效奖金;专业培训;年终奖金;员工旅游;培训,保险;职业发展,
