职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
营运管理岗-重庆万象城-Z6282Y,8千-1万,重庆·九龙坡区,2年及以上,本科,重庆华润置地发展有限公司,房地产,国企,150-500人,五险一金;交通补贴;通讯补贴;专业培训;年终奖金;定期体检,商业营运,
运营专员/营运主管,3-6千,肇庆·端州区,1年,大专,肇庆市华莱置业发展有限公司,房地产,已上市,150-500人,五险一金;带薪年假;节日福利,运营;营运助理;商场营运主管,
营运岗,8千-1.2万,上海·黄浦区,2年及以上,本科,鼎固控股-日月光中心,房地产,外资（非欧美）,500-1000人,,费用收缴;经营数据,活动营销
营运专员(J10417),6-8千,广州,1年及以上,本科,广州君超实业集团有限公司,房地产,民营,50-150人,定期体检;餐饮补贴,商业营运管理;水电;购物中心;客诉;进场;促销活动;商户经营;客流数据;撤场;品牌活动,
运营专员/营运主管,3-6千,肇庆·端州区,1年,大专,肇庆市华莱置业发展有限公司,房地产,已上市,150-500人,五险一金;带薪年假;节日福利,运营;营运助理;商场营运主管,
营运专员,6-8千,上海·浦东新区,1年及以上,本科,浦东软件园-上海浦软汇智商业经营管理有限公司,物业管理/商业中心,国企,50-150人,五险一金;补充医疗保险;补充公积金;员工旅游;专业培训;绩效奖金;年终奖金;餐饮补贴;定期体检,健身房,
营运岗,8千-1.2万,上海·黄浦区,2年及以上,本科,鼎固控股-日月光中心,房地产,外资（非欧美）,500-1000人,,费用收缴;经营数据,活动营销
营运岗-重庆万象城Z5954K,8千-1万,重庆·九龙坡区,2年及以上,本科,重庆华润置地发展有限公司,房地产,国企,150-500人,五险一金,营运;现场管理;商业地产;零售业;运营数据分析;租金催缴;经营数据统计;计划管理;市场调研;陈列布展,
营运专员,5-7千·14薪,南京·浦口区,1年,本科,江苏金象城国际投资集团有限公司,房地产,民营,500-1000人,年终奖金;节日福利;五险一金,,
百货/shoppingmall营运总监,2.5-3万,上海·虹口区,3-4年,本科,上海皓申职业介绍所,中介服务,民营,少于50人,,,
超市营运管理,4-8千,嘉兴,2年及以上,大专,浙江江南大厦股份有限公司,批发/零售,国企,150-500人,,门店整体运营;超市运营,市场营销
营运主管（美食广场、商业体内、高额餐卡）,6-8千,深圳,无需经验,大专,武汉华力商业管理有限公司,餐饮业,民营,1000-5000人,人员培训;社保管理;社保;培训,管理;谈判;招商;人员招聘;经营管理;餐饮行业;食品安全;经营指标;单休,
2026届新睿-招商/营运/企划管理,1-2万·14薪,上海,无需经验,本科,新城控股集团股份有限公司,房地产,已上市,10000人以上,意外险;带薪年假;定期体检;餐补;绩效奖金;五险一金;年终奖金;节日福利,服装;大学生;实习证明;就近分配,
商业营运管理/专员（宜宾天地）,5-7千·13薪,宜宾,3年及以上,本科,宜宾合城商业运营管理有限公司竹颂生态城分公司,物业管理/商业中心,国企,未知,五险一金;绩效奖金;节日福利;补充医疗保险,门店运营,
营运值班主管,3-5千,东莞·东城区,1-3年,大专,广州大扬合诚影城有限公司,影视/媒体/艺术/文化传播,民营,50-150人,入职培训;五险;带薪年假;带薪病假;绩效奖金;专业培训;观影福利,影城,
营运经理,1.2-1.3万,深圳,1年及以上,本科,臣田骏普科技（深圳）有限公司,电子技术/半导体/集成电路,外资（非欧美）,150-500人,五险一金,数据分析;客户沟通;数据管理;良率;英语4级;运营数据;生产制造;产品工艺流程;团队目标,数据驱动
营运主管（美食广场、商业体内、高额餐卡）,6-8千,青岛,无需经验,大专,武汉华力商业管理有限公司,餐饮业,民营,1000-5000人,人员培训;社保管理;社保;培训,管理;谈判;招商;人员招聘;经营管理;餐饮行业;食品安全;经营指标;单休,
营运经理,1-1.5万,广州·天河区,5年及以上,大专,广州酒家集团利口福连锁有限公司,快速消费品(食品、饮料、化妆品),国企,500-1000人,,,
营运总监,3-4.5万,深圳·南山区,6年及以上,本科,深圳湾游艇会有限公司,酒店/旅游,合资,50-150人,五险一金,英语;运营管理;酒店;营运管理;奢侈品;会所;航空服务;度假村;考察交流;活动;激励奖金,
销售营运经理,30-40万/年,珠海·香洲区,3-4年,大专,珠海可口可乐饮料有限公司,快速消费品(食品、饮料、化妆品),合资,500-1000人,五险一金;免费班车;员工旅游,管理;团队管理;运输;分销;费用管理;tpm;市场管理;装卸,销售 营销方案
营运助理,4.5-5.5千,上海·浦东新区,1年,本科,上海泥城万达广场商业管理有限公司,物业管理/商业中心,民营,少于50人,带薪年假;节日福利;五险一金,做一休一;包三餐;商场楼管;商户管理;店铺管理,
营运助理/高级助理,6-8千·15薪,广州·白云区,1年及以上,本科,凯德商用房产管理咨询（上海）有限公司,房地产,外资（非欧美）,5000-10000人,技能培训;培训,租户协调;营运;租户管理;团队聚餐,
营运督导,7千-1.2万,广州,5年及以上,中技/中专,广东包道美食（集团）有限公司,餐饮业,民营,1000-5000人,培训;五险一金;双休;员工旅游;定期体检;年终奖金,门店管理;业绩目标;人员招募;经营计划;数据分析,
营运督导,1-1.3万·13薪,潮州,5年及以上,大专,广东包道美食（集团）有限公司,餐饮业,民营,1000-5000人,绩效奖金;年终奖金;培训;五险一金;双休;员工旅游;定期体检;股票期权,数据分析;谈判;调研;营运,
Assistant Portfolio Manager 物业营运副经理,2-2.3万,三亚,5-10年,本科,三亚中免棠畔投资发展有限公司,物业管理/商业中心,民营,150-500人,,商业招商运营,
市政环卫营运副总监/高级经理,1.8-2.2万,深圳·南山区,5年及以上,本科,上海勤泽美业环境技术服务有限公司,物业管理/商业中心,民营,5000-10000人,培训;绩效考核评定;五险一金;绩效奖金,安全;监督;指导;环卫行业;管控管理;区域运营管理;踏勘调研;战略统筹,
2026届 管培生（招商、营运）,3-6千,上海·黄浦区,无需经验,本科,鼎固控股-日月光中心,房地产,外资（非欧美）,500-1000人,带薪年假;五险一金,招商;资产管理;营运;零售;市场动态;顾客服务;商户谈判;市调,市场推广 活动策划执行
门店水果营运（经理级）,1-1.5万,上海,3年及以上,大专,上海清美绿色食品（集团）有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,五险一金;专业培训;交通补贴;免费班车;包吃包住,营运成本;损耗率;低成本;促销;年底红包,销售
Portfolio Manager 营运经理,3千及以下,三亚,6-8年,本科,三亚中免棠畔投资发展有限公司,物业管理/商业中心,民营,150-500人,五险一金,营运经理,
营运经理（连锁火锅品牌）,1.6-2.3万,成都·高新区,5年及以上,大专,四川麻辣空间餐饮管理有限公司,餐饮业,民营,1000-5000人,节日福利;五险一金;年终奖金;餐补;培训,,
营运督导,1-1.2万·13薪,深圳·福田区,5年及以上,大专,广东包道美食（集团）有限公司,餐饮业,民营,1000-5000人,绩效奖金;年终奖金;培训;五险一金;双休;员工旅游;定期体检;股票期权,数据分析;谈判;调研;营运,
水果营运经理,8千-1万,上海,3年及以上,大专,上海清美绿色食品（集团）有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,培训,市场调研;运营管理;库存管理;陈列;员工管理;卫生安全管理;水果采购,销售
储备营运专员-中山,5.5-8千,中山,1年及以上,本科,珠海市爱婴岛商贸连锁有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,五险一金;专业培训;节日福利;周末双休,节假日,
媒体营运主管,6-9千·14薪,昆明,3年及以上,大专,昆明世纪金源购物大广场有限公司,物业管理/商业中心,民营,500-1000人,五险一金;年终奖金;绩效奖金;专业培训;定期体检;带薪年假;节日福利,微博;推广活动;活动实施;文案;商业行业,
26届万新生-营运助理,7-8千·16薪,重庆·巴南区,无需经验,本科,重庆巴南万达广场商业管理有限公司,物业管理/商业中心,民营,未知,,商户管理;租费收缴,
营运经理（母婴行业）,7千-1.2万,湖州,2年及以上,大专,珠海市爱婴岛商贸连锁有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,五险一金;绩效奖金;专业培训;周末双休,零售;门店营运管理,营销
实习生（营运/招商/企划）,3.5-5千,南通·启东市,无需经验,本科,新城控股集团股份有限公司,房地产,已上市,10000人以上,意外险;带薪年假;定期体检;餐补;绩效奖金;五险一金;年终奖金;节日福利;通讯补贴,实习证明;就近分配;津贴,
海上运动中心营运经理,8千-1.2万,深圳·南山区,3年及以上,本科,深圳湾游艇会有限公司,酒店/旅游,合资,50-150人,五险一金;绩效奖金;年终奖金;节日福利;带薪年假;包吃住,水上运动;帆船,
营运经理（母婴行业）,7千-1.2万,嘉兴,2年及以上,大专,珠海市爱婴岛商贸连锁有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,五险一金;绩效奖金;专业培训;周末双休,零售;门店营运管理,营销
管培生（营运/招商/企划）,7千-1万,南通·启东市,无需经验,本科,新城控股集团股份有限公司,房地产,已上市,10000人以上,带薪年假;定期体检;餐补;绩效奖金;五险一金;年终奖金;节日福利;通讯补贴;通讯补助;培训;节假日福利,服务管理,
营运经理（食品连锁）,1-1.5万,广州·天河区,5年及以上,大专,广州酒家集团利口福连锁有限公司,快速消费品(食品、饮料、化妆品),国企,500-1000人,,,
外卖营运专员,5-6千,珠海·香洲区,2年及以上,大专,珠海市爱婴岛商贸连锁有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,培训;培训课件;五险一金;绩效奖金,数据分析;招商;商品管理;订单处理;后台管理;平台规则;资质审核,销售
营运高级组长,5-6千·13薪,无锡·新吴区,3年及以上,中技/中专,丰豪物流（北京）有限公司上海分公司,交通/运输/物流,民营,5000-10000人,培训,管理;盘点;出货;补货;安全;环境;收货;配货;拣货;收发货,
电商平台营运,7.5千-1.5万·13薪,成都·武侯区,5年及以上,本科,成都宇联智能科技有限公司,通信/电信/网络设备,民营,少于50人,培训;五险一金;年终奖金;带薪年假,,
线上仓储营运经理,8千-1.2万,上海·浦东新区,3年及以上,大专,上海清美绿色食品（集团）有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,培训;专业培训;交通补贴;免费班车,团队管理;人员管理;物流行业;仓储;零售;打包;报表制作;商超;费用核算,
餐饮运营负责人,8千-1.2万,广州·番禺区,5年及以上,大专,广东同熙实业发展有限公司,房地产,民营,50-150人,培训;专业培训;节日福利,数据分析;招聘;成本控制;人力资源;酒店管理;食品安全;餐饮管理;激励考核,市场营销
营运总监助理,5-7千,东莞·寮步镇,2年及以上,本科,广东寰圆新材料科技有限公司,医疗设备/器械,外资（非欧美）,50-150人,五险;包吃;包住宿;住房补贴,管理行程;对外联络;写作能力;资料整理,
营运督导,1-1.3万·13薪,湛江,5年及以上,大专,广东包道美食（集团）有限公司,餐饮业,民营,1000-5000人,五险一金;年终奖金;定期体检;员工旅游;绩效奖金;双休,调研;门店管理;食品安全;巡店;多店管理,
营运副经理（食品连锁、烘焙）,1.2-1.5万,广州·天河区,5年及以上,大专,广州酒家集团利口福营销有限公司,快速消费品(食品、饮料、化妆品),国企,150-500人,五险一金;绩效奖金,数据分析;食品;货品管理;门店管理;烘焙;区域管理;客户拓展;经营;人力成本,销售活动
营运总监（生产外包项目）,1.5-2万,上海·松江区,3年及以上,本科,上海龙渤实业发展有限公司,交通/运输/物流,民营,1000-5000人,五险;年终奖金;员工宿舍;五险一金;员工旅游,,
非食品档口营运专员,8千-1万,上海·浦东新区,1-2年,大专,上海清美绿色食品（集团）有限公司,快速消费品(食品、饮料、化妆品),民营,1000-5000人,,办公软件;数据分析;运营;excel;统计;工商管理;库存;数据支持,销售 市场营销
营运督导,1-1.3万·13薪,广州,5年及以上,大专,广东包道美食（集团）有限公司,餐饮业,民营,1000-5000人,绩效奖金;年终奖金,门店管理;食品安全;巡店;多店管理;商圈分析,
营运经理,1.5-3万·14薪,昆山,5年及以上,本科,爱恩邦德（无锡）技术有限公司,原材料和加工,外资（欧美）,150-500人,人员培训计划;五险一金,办公软件;机械;运营;精益生产;6s;维护设备;英语听说;减少客户投诉;控制产品质量,
