职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
能化研究岗,8千-1.4万·14薪,上海·杨浦区,2年及以上,本科,中州期货有限公司,金融/投资/证券,国企,150-500人,内部培训;五险一金;补充医疗保险;补充公积金;员工旅游;交通补贴;餐饮补贴;年终奖金;定期体检;专业培训,,
量化研究岗,9千-1.6万·14薪,上海·杨浦区,2年及以上,硕士,中州期货有限公司,金融/投资/证券,国企,150-500人,五险一金;补充公积金,计算机;期货;宏观经济;量化策略;量化研究;数据搜集;行业监管;交易所规则,金融 研究报告
行业研究员,12-15万/年,上海·浦东新区,3年及以上,本科,上海玺承投资管理有限公司,金融/投资/证券,民营,少于50人,,战略咨询;竞争研究;市场研究;财税战略咨询;麦肯锡埃森泽;罗兰贝格JBM;数据分析,IPO咨询 宏观研究
证券投资顾问（国企合同）,12-24万/年,长沙·岳麓区,3年及以上,硕士,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,5000-10000人,周末双休;六险二金,,
行业研究员（中小市值方向）,1-2万,深圳·南山区,2年及以上,硕士,前海富石资产管理（深圳）有限公司,金融/投资/证券,民营,少于50人,绩效奖金;年终奖金;专业培训,CPA;CFA;股票;基金;公司研究;数据分析;盈利预测,证券 金融 二级市场
期权策略研究,1.5-3万·13薪,上海,3年及以上,本科,上海澎博财经资讯有限公司,计算机软件,民营,150-500人,员工培训,期权;策略编写;职业发展,
量化交易数据分析助理研究员,6-8千,上海·闵行区,无需经验,本科,上海贺唐智能科技有限公司,计算机软件,民营,50-150人,绩效奖金;带薪年假;五险一金,计算机;数据库;数据分析;linux;sql;数学;自动化测试;物理;理工科;机器学习,
行业研究员,1-2万,广州·天河区,2年,硕士,前海富石资产管理（深圳）有限公司,金融/投资/证券,民营,少于50人,绩效奖金;年终奖金;专业培训,股票;基金;公司研究;数据分析;盈利预测,行业分析 证券 金融 二级市场
策略研究员,1.2-2.4万,广州,1年及以上,大专,广东鼎裕国际投资有限公司,金融/投资/证券,民营,50-150人,岗前培训;五险一金;员工旅游,晋升;市场研究;分析行情;市场趋势分析;技术策略;晋升制度;市场趋势;市场行情,
宏观研究员,20-30万/年,深圳·南山区,1年及以上,硕士,五矿期货有限公司,金融/投资/证券,国企,150-500人,五险一金;专业培训;定期体检;餐饮补贴;带薪年假;周末双休;交通补贴;培训;补充医疗保险;带薪病假;有餐补,,
媒体算法研究员,1.5-2.5万,武汉·江汉区,3年及以上,本科,梧桐树保险经纪有限公司,金融/投资/证券,民营,500-1000人,,计算机;sql;广告投放;技术方案;广告;hadoop;建模;分析报告;spark;人工智能,
媒体算法研究员,1.5-2.5万,武汉·江汉区,3年及以上,本科,梧桐树保险经纪有限公司,金融/投资/证券,民营,500-1000人,,计算机;sql;广告投放;技术方案;广告;hadoop;建模;分析报告;spark;人工智能,
助理研究员,8千-1.4万,北京·丰台区,无需经验,本科,北京秋收私募基金管理有限公司,金融/投资/证券,民营,少于50人,五险一金;补充医疗保险;员工旅游;餐饮补贴;年终奖金,调研;行业研究;报告撰写;英文交流;行业研究报告,
媒体算法研究员,1.5-3万,武汉·江汉区,3年及以上,本科,梧桐树保险经纪有限公司,金融/投资/证券,民营,500-1000人,,计算机;sql;广告投放;技术方案;广告;hadoop;建模;分析报告;spark;人工智能,
行业研究,9千-1.8万,广州·天河区,1年及以上,本科,广东鼎裕国际投资有限公司,金融/投资/证券,民营,50-150人,员工旅游;专业培训;绩效奖金;五险一金,数据分析;调研;行业研究;季报;分析行业动态;弹性工作,金融
经济研究员,6千-1.2万,武汉·江汉区,无需经验,大专,湖北湖汉和智能科技有限公司,计算机软件,民营,少于50人,,衍生品,
客户经理/主管,1-2万,上海·浦东新区,3年及以上,本科,中信证券股份有限公司上海浦东新区联洋证券营业部,金融/投资/证券,已上市,10000人以上,,证券从业资格;宣传;期货从业资格;基金销售资格,市场营销 金融行业 客户服务 研究报告 证券市场 投资理财
客户经理(J13249)-上海南奉,3-5千,上海,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,绩效奖金;五险一金;定期体检,,
客户经理(J13532)-杭州教工,4.5-9千,杭州·西湖区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
客户经理(J13538)-义乌,4.5-9千,义乌,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
客户经理(J13216),3-6千,无锡·江阴市,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,培训,证券从业资格;基金从业资格,金融
客户经理,1.5-3万,上海·浦东新区,3年及以上,本科,中信证券股份有限公司上海张江园区营业部,金融/投资/证券,已上市,10000人以上,入职培训;业务培训;五险一金;绩效奖金,证券从业资格;法律法规;开户;反洗钱,市场营销 证券投资 客户服务
客户经理(J13415)-青岛,3-6千,青岛,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;绩效奖金;专业培训;定期体检,证券从业资格;客户招揽,证券投资
证券经理（培训讲师）,5千-1万,福州,无需经验,,福建天成智投投资咨询有限公司,多元化业务集团公司,民营,少于50人,五险一金,数据分析;客户拓展;宏观经济;炒股,客户服务 投资咨询 客户关系管理 投资策略 研究报告 证券市场
固定收益部投资经理,1.5-3万,北京,2年及以上,硕士,江海证券有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检,风险管理;业务拓展;固收;信息披露,营销 投资 投资组合 投资策略制定 控制投资风险
投资银行部项目经理（高级）(000634),1.5-2.5万,南昌·红谷滩区,8年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;团队管理;尽职调查;客户维护;cpa;持续督导;注册会计师;投行;团队建设,金融机构 ipo
资产管理业务总部-投资岗（固收）,1.5-3万·15薪,上海·浦东新区,5年及以上,硕士,华宝证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;绩效奖金;定期体检;年终奖金;餐饮补贴;专业培训;通讯补贴;交通补贴;带薪年假;补充医疗保险;周末双休,,
研究所私募机构销售经理,1.5-2.5万,上海·浦东新区,1年及以上,硕士,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,,私募基金;客户开拓;会务安排;组织策划,
研究所银行行业首席分析师(000588）,1.5-2.5万,深圳·福田区,4年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,培训,调研;业务指导;分析评估;分析师;督导执行;业务判断;佣金,证券投资咨询 上市公司
研究所金融工程行业分析师/研究员/研究助理(000590),1.5-2.5万,上海·浦东新区,2年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;matlab;资格证书;量化研究;基金研究;行业轮动;电话会议;分析师;研究助理;佣金,路演 上市公司
财富管理师,3-5千,西安,1年,本科,华鑫证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;补充医疗保险;交通补贴;绩效奖金;年终奖金;定期体检;双休,,
固收承做岗,1-2万,深圳·福田区,无需经验,本科,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,,项目管理;尽职调查;行业研究;业务谈判;项目执行;信息传递;工作底稿;资料收集整理;项目方案设计;材料制作,
客户经理(J12129)-四川二分,2.8-4.5千,成都·成华区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;绩效奖金;专业培训,助理投顾;理财经理;券商,证券 理财顾问 客户经理 销售
券商AI量化研究岗,2.5-3.5万,北京·丰台区,2年及以上,硕士,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;补充医疗保险,计算机;java;c++;数学;物理;理工;机器学习;数据挖掘;深度学习,量化投资
行业研究员（实习生）,3-5千,深圳·福田区,无需经验,硕士,深圳赞道私募证券基金管理有限公司,金融/投资/证券,民营,未知,餐饮补贴,,
投资银行部二级部门负责人(000583),1.5-2.5万,上海,10年及以上,硕士,国盛证券有限责任公司,金融/投资/证券,国企,1000-5000人,,证券从业资格;团队管理;团队建设;运营管理;客户资源;cpa;注册会计师;投行;项目承揽;保荐代表人,
产业研究总监,1.5-2万,上海·普陀区,3年及以上,本科,上海国鸣投资管理有限公司,金融/投资/证券,民营,少于50人,,,上市公司
行业研究员（先进制造方向）,1-2万,广州·天河区,2年及以上,硕士,前海富石资产管理（深圳）有限公司,金融/投资/证券,民营,少于50人,绩效奖金;年终奖金;专业培训,CPA;CFA;股票;基金;公司研究;数据分析;盈利预测,证券 金融 二级市场
商品期货研究员（深圳）,10-12万/年,深圳·福田区,1年,硕士,创元期货股份有限公司,金融/投资/证券,国企,150-500人,五险一金;补充医疗保险;餐饮补贴,期货;风险控制;研究分析报告;研究服务,金融学 投资建议 路演 投资策略
商品研究员（有色）(A183706),1.5-2.5万,深圳·福田区,1-3年,硕士,深圳市凯丰投资管理有限公司,金融/投资/证券,民营,50-150人,五险一金;绩效奖金,数据库;解决方案;经济学;理工科;库存;基本面分析;行业调研;预测;数理分析,金融
FOF研究员(J10048),6千-1万,杭州·上城区,1-3年,硕士,南华期货股份有限公司,金融/投资/证券,已上市,500-1000人,保险,,
量化研究员,1.5-2.5万,上海·浦东新区,1年,硕士,上海弈倍私募基金管理有限公司,金融/投资/证券,民营,少于50人,五险一金;周末双休;补充医疗保险;子女医疗保险;定期体检;零食下午茶,,
客户经理(J12061)-苏州,5-8千,苏州·苏州工业园区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;年终奖金;定期体检,理财经理;券商;基金,客户经理 理财顾问 证券 投资
客户经理(J13169)-云南,2.8-5千,昆明,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
客户经理(J13220)-南京溧水,4-8千,南京·溧水区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
自营分公司债券与衍生产品业务部-债券交易员,,上海·浦东新区,无需经验,硕士,兴业证券股份有限公司,金融/投资/证券,国企,5000-10000人,,计算机;数学;wind;量化;pandas;numpy;债券交易;利率债;高频交易;行情分析,
客户经理(J13154),2.8-5.6千,南宁·青秀区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金;定期体检,证券从业资格;基金从业资格,
客户经理(J13541)-长沙晴岚,2.3-4.6千,长沙,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
客户经理(J13222)-南通,4-8千,南通·崇川区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
客户经理(J13211)-常州,3-5千,常州·武进区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金;定期体检,证券从业资格;基金从业资格,证券
客户经理(J13534)-武汉中北,3-6千,武汉,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
客户经理(J13529)-海南,2.8-4.5千,海口,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金,,
客户经理(J13509)-陕西,3-6千,西安·高新技术产业开发区,无需经验,本科,东北证券股份有限公司,金融/投资/证券,已上市,1000-5000人,五险一金;专业培训;绩效奖金;定期体检,,
