职位,薪资,城市,经验,学历,公司,公司领域,公司性质,公司规模,福利标签,技能标签,岗位描述
投资经理,1.5-1.8万,深圳·南山区,2年及以上,本科,上海势之能投资管理有限公司,金融/投资/证券,民营,50-150人,五险一金;带薪年假;有餐补,团队管理;项目承揽;fa,
投资经理,,上海·黄浦区,4年及以上,硕士,信银理财有限责任公司,金融/投资/证券,国企,500-1000人,五险一金;补充公积金;定期体检,基金;经济;理财产品;固收,营销 金融 客户服务 金融产品 投资 投资策略
资产证券化业务承做岗,1.5-2.5万,上海·浦东新区,1年及以上,本科,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;餐饮补贴,财务;会计;投标;方案设计;尽职调查;经济;法律;数据整理;cpa,金融
投资经理,1.5-2.5万·14薪,上海·静安区,2年及以上,本科,安徽和工工程咨询有限公司,建筑/建材/工程,合资,150-500人,五险一金;补充医疗保险,财务;英语;财务管理;尽职调查;法律;法律法规;投后管理;业务分析,金融 投资
投资经理,1.5-1.8万,上海·浦东新区,2年及以上,本科,上海势之能投资管理有限公司,金融/投资/证券,民营,50-150人,五险一金;带薪年假;有餐补,团队管理;项目承揽;fa,
债券承做岗,1.5-2.5万,上海·浦东新区,3年及以上,硕士,国联民生证券股份有限公司,计算机软件,外资（欧美）,50-150人,五险一金;定期体检;绩效奖金;年终奖金,,
外汇经理岗位-国企（211/985）,1.5-3万,北京·西城区,3年及以上,硕士,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,5000-10000人,,国际合作;国际;全职;500强,营销服务 营销组织管理
投资经理（基金）,1.8-3万·14薪,上海·静安区,2年及以上,本科,安徽和工工程咨询有限公司,建筑/建材/工程,合资,150-500人,五险一金;补充医疗保险;补充公积金;带薪年假;带薪病假,财务;方案设计;法律;投后管理,金融 股权投资基金
BK823I-跨境银团并购团队负责人,3-4万,深圳·福田区,8-9年,本科,平安银行股份有限公司,银行,已上市,10000人以上,绩效奖金;补充医疗保险;定期体检;餐补;五险一金;带薪年假,,
固定收益客需部 销售交易岗,1.5-1.8万,上海·浦东新区,3年及以上,本科,爱建证券有限责任公司,金融/投资/证券,国企,500-1000人,保险,,
投资经理,1.5-2万,苏州·高新区,3年及以上,本科,长景智能科技（苏州）有限公司,计算机软件,民营,50-150人,五险一金,投后管理;报告撰写;员工体检,投资 投融资 投资报告 投资建议书
金融领域讲师招募,5千/天,杭州·拱墅区,10年及以上,本科,上海法询金融信息服务有限公司,专业服务(咨询、人力资源、财会),民营,未知,培训,学习平台,
投资经理,1-1.5万,广州·番禺区,1年及以上,硕士,广东奶酪投资基金股份有限公司,物业管理/商业中心,民营,少于50人,,二级私募基金,
研究所私募机构销售经理,1.5-2.5万,深圳·福田区,1年及以上,硕士,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,,私募基金;客户开拓;会务安排;组织策划,
投行业务岗（承做）,1.6-2.3万,北京·丰台区,3年及以上,本科,川财证券有限责任公司,金融/投资/证券,国企,150-500人,五险一金;绩效奖金;专业培训,会计;尽职调查;经济;法律;债券;融资方案;abs;项目协调;方案论证,金融
投行经理助理(J11550),1.2-2.4万,苏州,2年及以上,硕士,东吴证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;年终奖金;定期体检,,
跨境并购投后管理副总裁VP,40-80万/年,上海·浦东新区,5-10年,硕士,上海谦舟商务咨询有限公司,金融/投资/证券,民营,少于50人,五险一金;定期体检;绩效奖金;节日福利,,
投资经理助理,1.1-1.7万·15薪,上海·浦东新区,3年及以上,本科,上海谷英人力资源服务有限公司,计算机软件,外资（欧美）,未知,,基金管理;投后管理;财务管理;CFA或CPA或;行业调查;日语N1;日本留学更佳;日语专业可,外资金融机构 金融专业
投行业务岗（保荐代表人）,1.6-2.3万,成都·武侯区,3年及以上,本科,川财证券有限责任公司,金融/投资/证券,国企,150-500人,五险一金;绩效奖金;专业培训;年终奖金;带薪年假;节日福利,保荐代表人;监管;定增;股权,ipo 并购重组
投行承揽承做岗,1.5-2.5万,北京·朝阳区,1年及以上,硕士,华金证券股份有限公司,金融/投资/证券,国企,500-1000人,五险一金;定期体检;餐饮补贴;通讯补贴;补充医疗保险;交通补贴,,
固定收益业务,1.5-3万,上海·黄浦区,3年及以上,本科,上海川禾电子商务有限公司,互联网/电子商务,民营,50-150人,五险一金;员工旅游;交通补贴;餐饮补贴,excel;经济;数学;风险管理;wind;债券;市场动态;票据,销售 金融
投资业务助理,5千-1万,成都,1年及以上,本科,成都中宏圣宝农产品供应链有限公司,批发/零售,民营,少于50人,,ai;分析报告;芯片;投行;分析;尽调;军工;后续管理;医疗行业,
股票交易员 早九晚五 月入三万,3-5万,深圳,1年及以上,高中,深圳前海佳世财富管理有限公司,金融/投资/证券,民营,50-150人,五险一金;股票期权;年终奖金;绩效奖金;交通补贴;餐饮补贴,弹性工作,
总行战略客户与投资银行部_投行产品经理岗,1.5-3万,珠海·珠海高新区,2年及以上,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,保险产品;五险一金,产品推广;客户档案;数据交互;公募基金;产品上架;网银;业务合作;对公代销,金融产品
市场高级/资深项目经理（上海）,1.5-2万,上海,3-4年,本科,东方金诚国际信用评估有限公司,金融/投资/证券,国企,150-500人,五险一金;交通补贴;通讯补贴;年终奖金;绩效奖金;定期体检,,
固定收益客需部 销售交易岗,1.5-1.8万,上海·浦东新区,3年及以上,本科,爱建证券有限责任公司,金融/投资/证券,国企,500-1000人,保险,,
资产管理中心固收投资经理,1-1.5万·17薪,杭州·萧山区,1年及以上,硕士,信泰人寿保险股份有限公司,保险,国企,未知,保险;五险一金;定期体检;餐饮补贴,,金融 投资
投行部经理/总监（杭州，北京，重庆，鄂尔多斯）,1-2万,杭州·西湖区,1年,本科,北京中科先行创业投资管理有限公司,金融/投资/证券,创业公司,未知,五险一金;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检;股票期权;员工旅游,,
BK8246-投资银行部产品经理（信贷方向）,1.5-2万,武汉·武昌区,5-7年,本科,平安银行股份有限公司武汉分行,银行,已上市,10000人以上,绩效奖金;补充医疗保险;定期体检;五险一金;带薪年假,,
投资顾问,1.2-2万,上海·徐汇区,2年及以上,本科,上海川禾电子商务有限公司,互联网/电子商务,民营,50-150人,五险一金;绩效奖金;专业培训;定期体检;员工旅游;带薪年假;培训;带薪病假;项目奖金;零食下午茶,免费工作餐,
并购融资高级顾问(J10253),1.3-2.5万,上海·浦东新区,1年及以上,本科,天职国际会计师事务所（特殊普通合伙）,会计/审计,民营,500-1000人,五险一金;带薪年假;绩效奖金;专业培训;出差补贴,,
机构销售岗,1.5-3万,上海·浦东新区,3-4年,本科,中信证券股份有限公司上海浦东新区东方路证券营业部,金融/投资/证券,已上市,10000人以上,五险一金;补充医疗保险;补充公积金;餐饮补贴;通讯补贴;绩效奖金;年终奖金;专业培训;定期体检;补充养老保险,,
外汇交易员（某金融国企）,30-50万/年,南京·玄武区,2年及以上,本科,前锦网络信息技术（上海）有限公司,专业服务(咨询、人力资源、财会),合资,5000-10000人,,团队管理;cfa;frm;英语专业八级;acca;资质证书;衍生品交易;外汇市场;融资工具,金融租赁
产品经理岗（投行、金融市场方向）,1.5-2万,佛山·南海区,3年及以上,本科,珠海华润银行股份有限公司,银行,国企,1000-5000人,绩效奖金;年终奖金;定期体检;餐饮补贴;补充医疗保险;带薪年假;周末双休,国际业务;产品经理,银行营销支持
客户经理（财富/机构/上市公司）,1.5-2.4万,上海·浦东新区,5年及以上,本科,中信证券股份有限公司上海世博馆路证券营业部,金融/投资/证券,已上市,10000人以上,入职培训;五险一金,证券从业资格;融资融券;客户资源;资产配置方案,销售 金融 银行 金融行业 金融产品
财务总监兼董秘,45-50万/年,南通·启东市,6年及以上,本科,南通北新新能科技股份有限公司,环保,民营,150-500人,五险一金;交通补贴;股票期权,新能源,IPO 上市公司
投资助理,1.5-2.5万·13薪,中山·横栏镇,3年及以上,本科,皇冠新材料科技股份有限公司,印刷/包装/造纸,民营,未知,,财务;谈判;半导体;尽职调查;投后管理;审批;立项;cpa;新能源,投资建议 上市公司
证券投资顾问,1.5-3万,北京·朝阳区,2年及以上,本科,兴业证券股份有限公司北京分公司,金融/投资/证券,已上市,150-500人,专业培训;绩效奖金,资产配置;反洗钱;适当性管理;客户投诉处理;拓展客户;服务支持;对接渠道,营销 投资建议
投资经理（助理）,9千-1.5万,杭州·余杭区,2年及以上,本科,浙江海角壹号科创服务有限公司,物业管理/商业中心,民营,少于50人,,早期科技项目;行业研究报告;渠道开拓;投后管理;人工智能;新材料;融资对接;高端装备制造,投资与孵化 投资分析报告
债券承揽岗,1-2万,北京·丰台区,1年及以上,本科,开源证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;定期体检;餐饮补贴,财务;会计;市场调研;经济;客户资源;项目申报;公司债;备案,金融 银行
助理经理/ 经理（商业评估咨询）- 北京,2-3.5万,北京·朝阳区,4年及以上,本科,艾华迪商务咨询（上海）有限公司,专业服务(咨询、人力资源、财会),外资（非欧美）,50-150人,五险一金;定期体检,评估;财务报告;并购交易;财务咨询;估值模型;企业价值评估;管理执行;评估咨询,金融工具
投资经理,1-1.5万,苏州·苏州工业园区,1年及以上,大专,汇赢商业管理（苏州）有限公司,物业管理/商业中心,民营,少于50人,五险一金;带薪年假;节日福利,团队团建,
投资者关系咨询顾问,9千-1.2万,上海·浦东新区,1-3年,本科,上海信公科技集团股份有限公司,金融/投资/证券,民营,150-500人,五险一金;补充医疗保险;员工旅游;专业培训,财务;行业研究;券商研究所,投资银行 路演 投资逻辑 上市公司
机构销售岗(A52315),1.5-2万,深圳·福田区,无需经验,本科,深圳市凯丰投资管理有限公司,金融/投资/证券,民营,50-150人,五险一金;绩效奖金,办公软件;维护客户关系;经济;法律;数据分析处理;宏观经济,市场营销 金融 销售计划 路演
机构业务经理（江西分公司）,8千-1.6万,南昌·红谷滩区,1年及以上,硕士,华福证券有限责任公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金;定期体检;年终奖金;专业培训;补充医疗保险;通讯补贴;带薪年假;节日福利;周末双休;高温补贴,,
债券承做岗（2026届校园招聘）,8千-1万,上海·浦东新区,无需经验,本科,东海证券股份有限公司,金融/投资/证券,国企,1000-5000人,五险一金;绩效奖金,财务;尽职调查;项目开发;经济;法律;投行;募集说明书;存续期管理;融资方案设计,金融
投资助理,1-2万,深圳·南山区,1年及以上,硕士,国虹（深圳）投资有限公司,金融/投资/证券,民营,少于50人,五险一金;年终奖金;定期体检,,
急聘 投行精英、审计专家,2-4万,昆明·官渡区,无需经验,本科,云南省南京商会,非营利组织,非营利组织,少于50人,,审计;cpa证;投行;cpa;审计师;财务审计;头部客户;年终分红;上不封顶;免费工作餐,ipo 并购重组 金融
新股研究员,1.2-1.8万,上海·黄浦区,2年及以上,本科,上海玖石股权投资管理有限公司,金融/投资/证券,民营,少于50人,五险一金;员工旅游;专业培训;绩效奖金;年终奖金;定期体检,数据分析;经济,金融
财富顾问,1.2-2.4万,上海·长宁区,2年及以上,本科,招商证券股份有限公司上海娄山关路证券营业部,金融/投资/证券,已上市,10000人以上,专业培训;绩效奖金;五险一金;餐饮补贴;通讯补贴;年终奖金;定期体检,,
金融、经济、财会相关专业 科技创新投资管理,1-1.2万,上海·虹口区,1年及以上,本科,上海新源变频电器股份有限公司,专业服务(咨询、人力资源、财会),民营,少于50人,五险一金;带薪年假;周末双休,,产业投资 投资业务
